2018-03-26 22:43:10,830 [main] TRACE  edu.skku.selab.blp.BLP - [START] BLIA Evaluation START
2018-03-26 22:43:10,839 [main] INFO   edu.skku.selab.blp.BLP - [DATA] zxing 0.2 0.0 commit
2018-03-26 22:43:10,839 [main] TRACE  edu.skku.selab.blp.BLP - Start InitializeDB
2018-03-26 22:43:11,140 [main] TRACE  edu.skku.selab.blp.BLP - Finish InitializeDB
2018-03-26 22:43:11,140 [main] TRACE  edu.skku.selab.blp.BLP - Start BLIA with COMMIT VERSION 
2018-03-26 22:43:11,154 [main] INFO   e.skku.selab.blp.blia.analysis.BLIA - zxing 0.2 0.0
2018-03-26 22:43:11,154 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] BLIA prepareAnalysisData().
2018-03-26 22:43:11,155 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug corpus creating.
2018-03-26 22:43:11,505 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug corpus creating.(0.349 sec)
2018-03-26 22:43:11,506 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug vector creating.
2018-03-26 22:43:11,783 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug vector creating.(0.277 sec)
2018-03-26 22:43:11,784 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Commit log collecting.
2018-03-26 22:43:11,896 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe [git, --version],C:\Program Files\Git\cmd
2018-03-26 22:43:11,947 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe may return 'git version 2.11.0.windows.1'
2018-03-26 22:43:11,947 [main] DEBUG  org.eclipse.jgit.util.FS - remaining output:

2018-03-26 22:43:11,951 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe [git, config, --system, --edit],C:\Program Files\Git\cmd
2018-03-26 22:43:12,018 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe may return 'C:/Program Files/Git/mingw64/etc/gitconfig'
2018-03-26 22:43:12,018 [main] DEBUG  org.eclipse.jgit.util.FS - remaining output:

2018-03-26 22:43:13,295 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Commit log collecting: Commit Force = false(1.511 sec)
2018-03-26 22:43:13,458 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 364 v364
2018-03-26 22:43:15,558 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(3.774 sec)
2018-03-26 22:43:15,560 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 364 v364
2018-03-26 22:43:16,953 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(1.393 sec)
2018-03-26 22:43:16,953 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 364
2018-03-26 22:43:16,984 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.31 sec)
2018-03-26 22:43:16,984 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 383 v383
2018-03-26 22:43:18,780 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(1.827 sec)
2018-03-26 22:43:18,781 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 383 v383
2018-03-26 22:43:19,564 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(0.783 sec)
2018-03-26 22:43:19,565 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 383
2018-03-26 22:43:19,584 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.19 sec)
2018-03-26 22:43:19,584 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 357 v357
2018-03-26 22:43:20,633 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(1.68 sec)
2018-03-26 22:43:20,634 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 357 v357
2018-03-26 22:43:21,429 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(0.795 sec)
2018-03-26 22:43:21,429 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 357
2018-03-26 22:43:21,443 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.14 sec)
2018-03-26 22:43:21,444 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 411 v411
2018-03-26 22:43:25,005 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(3.576 sec)
2018-03-26 22:43:25,006 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 411 v411
2018-03-26 22:43:26,095 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(1.89 sec)
2018-03-26 22:43:26,095 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 411
2018-03-26 22:43:26,108 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.13 sec)
2018-03-26 22:43:26,109 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 412 v412
2018-03-26 22:43:27,283 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(1.188 sec)
2018-03-26 22:43:27,284 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 412 v412
2018-03-26 22:43:28,369 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(1.85 sec)
2018-03-26 22:43:28,369 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 412
2018-03-26 22:43:28,382 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.13 sec)
