2018-03-26 22:58:59,517 [main] TRACE  edu.skku.selab.blp.BLP - [START] BLIA Evaluation START
2018-03-26 22:58:59,525 [main] INFO   edu.skku.selab.blp.BLP - [DATA] zxing 0.2 0.0 commit
2018-03-26 22:58:59,526 [main] TRACE  edu.skku.selab.blp.BLP - Start InitializeDB
2018-03-26 22:58:59,803 [main] TRACE  edu.skku.selab.blp.BLP - Finish InitializeDB
2018-03-26 22:58:59,803 [main] TRACE  edu.skku.selab.blp.BLP - Start BLIA with COMMIT VERSION 
2018-03-26 22:58:59,817 [main] INFO   e.skku.selab.blp.blia.analysis.BLIA - zxing 0.2 0.0
2018-03-26 22:58:59,817 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] BLIA prepareAnalysisData().
2018-03-26 22:58:59,818 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug corpus creating.
2018-03-26 22:59:00,167 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug corpus creating.(0.349 sec)
2018-03-26 22:59:00,167 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug vector creating.
2018-03-26 22:59:00,445 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug vector creating.(0.277 sec)
2018-03-26 22:59:00,445 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Commit log collecting.
2018-03-26 22:59:00,564 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe [git, --version],C:\Program Files\Git\cmd
2018-03-26 22:59:00,615 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe may return 'git version 2.11.0.windows.1'
2018-03-26 22:59:00,615 [main] DEBUG  org.eclipse.jgit.util.FS - remaining output:

2018-03-26 22:59:00,618 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe [git, config, --system, --edit],C:\Program Files\Git\cmd
2018-03-26 22:59:00,698 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe may return 'C:/Program Files/Git/mingw64/etc/gitconfig'
2018-03-26 22:59:00,698 [main] DEBUG  org.eclipse.jgit.util.FS - remaining output:

2018-03-26 22:59:01,908 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Commit log collecting: Commit Force = false(1.463 sec)
2018-03-26 22:59:02,090 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 364 v364
