2018-03-26 22:51:57,676 [main] TRACE  edu.skku.selab.blp.BLP - [START] BLIA Evaluation START
2018-03-26 22:51:57,685 [main] INFO   edu.skku.selab.blp.BLP - [DATA] zxing 0.2 0.0 commit
2018-03-26 22:51:57,685 [main] TRACE  edu.skku.selab.blp.BLP - Start InitializeDB
2018-03-26 22:51:57,980 [main] TRACE  edu.skku.selab.blp.BLP - Finish InitializeDB
2018-03-26 22:51:57,980 [main] TRACE  edu.skku.selab.blp.BLP - Start BLIA with COMMIT VERSION 
2018-03-26 22:51:57,995 [main] INFO   e.skku.selab.blp.blia.analysis.BLIA - zxing 0.2 0.0
2018-03-26 22:51:57,996 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] BLIA prepareAnalysisData().
2018-03-26 22:51:57,997 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug corpus creating.
2018-03-26 22:51:58,379 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug corpus creating.(0.381 sec)
2018-03-26 22:51:58,379 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug vector creating.
2018-03-26 22:51:58,639 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug vector creating.(0.260 sec)
2018-03-26 22:51:58,639 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Commit log collecting.
2018-03-26 22:51:58,773 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe [git, --version],C:\Program Files\Git\cmd
2018-03-26 22:51:58,824 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe may return 'git version 2.11.0.windows.1'
2018-03-26 22:51:58,824 [main] DEBUG  org.eclipse.jgit.util.FS - remaining output:

2018-03-26 22:51:58,833 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe [git, config, --system, --edit],C:\Program Files\Git\cmd
2018-03-26 22:51:58,893 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe may return 'C:/Program Files/Git/mingw64/etc/gitconfig'
2018-03-26 22:51:58,894 [main] DEBUG  org.eclipse.jgit.util.FS - remaining output:

2018-03-26 22:52:00,234 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Commit log collecting: Commit Force = false(1.595 sec)
2018-03-26 22:52:00,434 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 364 v364
2018-03-26 22:52:02,649 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(4.10 sec)
2018-03-26 22:52:02,652 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 364 v364
2018-03-26 22:52:04,229 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(1.577 sec)
2018-03-26 22:52:04,230 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 364
2018-03-26 22:52:04,251 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.21 sec)
2018-03-26 22:52:04,251 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 383 v383
2018-03-26 22:52:06,091 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(1.861 sec)
2018-03-26 22:52:06,092 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 383 v383
2018-03-26 22:52:06,962 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(0.870 sec)
2018-03-26 22:52:06,962 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 383
2018-03-26 22:52:06,972 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.10 sec)
2018-03-26 22:52:06,972 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 357 v357
2018-03-26 22:52:08,136 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(1.174 sec)
2018-03-26 22:52:08,136 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 357 v357
2018-03-26 22:52:09,121 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(0.985 sec)
2018-03-26 22:52:09,122 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 357
2018-03-26 22:52:09,137 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.15 sec)
2018-03-26 22:52:09,137 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 411 v411
2018-03-26 22:52:12,592 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(3.470 sec)
2018-03-26 22:52:12,592 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 411 v411
2018-03-26 22:52:13,530 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(0.938 sec)
2018-03-26 22:52:13,530 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 411
2018-03-26 22:52:13,542 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.12 sec)
2018-03-26 22:52:13,542 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 412 v412
2018-03-26 22:52:14,679 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(1.149 sec)
2018-03-26 22:52:14,680 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 412 v412
2018-03-26 22:52:15,775 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(1.95 sec)
2018-03-26 22:52:15,775 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 412
2018-03-26 22:52:15,789 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug-Source file vector creating.(0.14 sec)
2018-03-26 22:52:15,789 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 407 v407
2018-03-26 22:52:17,697 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(1.922 sec)
2018-03-26 22:52:17,697 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 407 v407
2018-03-26 22:52:18,941 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(1.244 sec)
