2018-03-26 22:46:31,622 [main] TRACE  edu.skku.selab.blp.BLP - [START] BLIA Evaluation START
2018-03-26 22:46:31,631 [main] INFO   edu.skku.selab.blp.BLP - [DATA] zxing 0.2 0.0 commit
2018-03-26 22:46:31,632 [main] TRACE  edu.skku.selab.blp.BLP - Start InitializeDB
2018-03-26 22:46:31,966 [main] TRACE  edu.skku.selab.blp.BLP - Finish InitializeDB
2018-03-26 22:46:31,966 [main] TRACE  edu.skku.selab.blp.BLP - Start BLIA with COMMIT VERSION 
2018-03-26 22:46:31,981 [main] INFO   e.skku.selab.blp.blia.analysis.BLIA - zxing 0.2 0.0
2018-03-26 22:46:31,981 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] BLIA prepareAnalysisData().
2018-03-26 22:46:31,983 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug corpus creating.
2018-03-26 22:46:32,312 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug corpus creating.(0.329 sec)
2018-03-26 22:46:32,312 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug vector creating.
2018-03-26 22:46:32,585 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Bug vector creating.(0.273 sec)
2018-03-26 22:46:32,585 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Commit log collecting.
2018-03-26 22:46:32,713 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe [git, --version],C:\Program Files\Git\cmd
2018-03-26 22:46:32,766 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe may return 'git version 2.11.0.windows.1'
2018-03-26 22:46:32,766 [main] DEBUG  org.eclipse.jgit.util.FS - remaining output:

2018-03-26 22:46:32,770 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe [git, config, --system, --edit],C:\Program Files\Git\cmd
2018-03-26 22:46:32,850 [main] DEBUG  org.eclipse.jgit.util.FS - readpipe may return 'C:/Program Files/Git/mingw64/etc/gitconfig'
2018-03-26 22:46:32,850 [main] DEBUG  org.eclipse.jgit.util.FS - remaining output:

2018-03-26 22:46:34,195 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Commit log collecting: Commit Force = false(1.610 sec)
2018-03-26 22:46:34,361 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file corpus creating. for 364 v364
2018-03-26 22:46:36,406 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file corpus creating.(3.821 sec)
2018-03-26 22:46:36,408 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Source file vector creating. for 364 v364
2018-03-26 22:46:38,072 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [DONE] Source file vector creating.(1.664 sec)
2018-03-26 22:46:38,072 [main] TRACE  e.skku.selab.blp.blia.analysis.BLIA - [STARTED] Bug-Source file vector creating. for 364
